SimDate,EpiPOC_mgC_L,EpiDOC_mgC_L,EpiDO_mgO2_L,EpiDO_sat,EpiNPP_mgC_L,EpiR_mgC_L,EpiT_C,EpiI_w_m2,Secchi_m
2010-02-02,0.09510428676570072,5.336959332374486,13.30911310981959,13.805028029661141,0.0034544982849322695,0.004994573865015085,0.9352743222053462,0.7380016278856557,5.568017918871449
2010-02-03,0.09194869148387057,5.335576350796309,13.309702335382676,13.804568086011653,0.0024606181283248546,0.0049394763221263654,0.9364691590489174,0.5255673075113101,5.626846336326019
2010-02-04,0.09177026469787704,5.335430436208128,13.321120497504179,13.804031697806616,0.006370924381067145,0.004879018232962268,0.9378626669789653,1.3605441452975675,5.630403608872256
2010-02-05,0.09024894278712006,5.334705375588992,13.327047673662458,13.803415573198135,0.004489700012975078,0.004847142242137243,0.9394634377368726,0.9586187012869588,5.658812062195332
2010-02-06,0.08847253672699254,5.33384296345838,13.331624894651855,13.802882328934336,0.004005787293658385,0.004802788625751299,0.9408489713297147,0.8551283534448503,5.692013969259926
2010-02-07,0.08961282120938066,5.33419727672258,13.346954576732672,13.80224546138475,0.008024214184902076,0.004756129374780779,0.9425038677516306,1.7126704135637134,5.669091926517839
2010-02-08,0.08896033872369927,5.333792570076359,13.35517258593407,13.801543306971686,0.0056701257673296606,0.004738345753101914,0.9443285599144667,1.2099982137476406,5.679735351070063
2010-02-09,0.08639971460921199,5.332518395897908,13.35596522720513,13.80099722528031,0.0029942366018657464,0.00470432886509313,0.9457477725973034,0.6388501941460114,5.7262872434173
2010-02-10,0.08368906080804026,5.331160859324113,13.355687272722317,13.800547930429262,0.002482343345293426,0.0046521923355902625,0.9469155163114162,0.5295686518102359,5.777034551720464
2010-02-11,0.08564343597317418,5.3318191368812355,13.372526415193398,13.799936198634416,0.008761766537859553,0.004597956451129253,0.9485055455506012,1.868998846492346,5.737266386611621
2010-02-12,0.08739207142406495,5.332426387733027,13.388309978891897,13.799112540119378,0.008743042515406037,0.004588930813962655,0.950646606731688,1.8647177498843102,5.701470720574706
2010-02-13,0.08728200332716099,5.332270302865307,13.396725239851147,13.798391060635232,0.00633547446281006,0.0045797338661766164,0.9525222342402937,1.3509699351006421,5.701299709293375
2010-02-14,0.08908982728664316,5.3329341706310975,13.412158784654876,13.797659179386704,0.009107973474358743,0.0045539374658794245,0.9544250710067351,1.9418717285556042,5.664133238996421
2010-02-15,0.0905441846529566,5.333482495519117,13.425957509058154,13.796855751556167,0.008849218468084235,0.004547911255754641,0.9565141182159302,1.88642233901588,5.633788797466983
2010-02-16,0.08977798655132789,5.333083693648272,13.431126803673887,13.79615822452932,0.00592564823996023,0.004540008867161595,0.9583279708028009,1.262996241310824,5.64477715412259
2010-02-17,0.09131389076911957,5.333682720686263,13.444646549219684,13.795466784385026,0.009115990084889244,0.0045117878369331016,0.9601261466334047,1.9427695405597283,5.6128700826599625
2010-02-18,0.0907323582992448,5.333399236059152,13.44985460062062,13.794753480242377,0.006310403137578265,0.00450641087473457,0.9619813406982809,1.3447016615807488,5.620444340335464
2010-02-19,0.09251100134031497,5.334113022259244,13.4637988240515,13.794045813667772,0.009655879635203084,0.004481569010620958,0.9638220310996599,2.057379893757787,5.583949668643606
2010-02-20,0.09397723591329481,5.33469648682743,13.476442809966708,13.793235392638032,0.009501177231105865,0.004480505590411905,0.965930187341732,2.024221004512024,5.552960681580719
2010-02-21,0.09109332728830186,5.333464507620057,13.472132419077017,13.792597230384159,0.003443499109008919,0.00447797730332899,0.9675903911398132,0.7335598919577272,5.60246601238408
2010-02-22,0.09162869949931605,5.333628303447657,13.48066169218231,13.792027087890354,0.008055893970473325,0.004433445304087572,0.9690737477280277,1.7160246516775983,5.588724880040448
2010-02-23,0.09009904509379243,5.332924861245746,13.481047238641356,13.791388914156595,0.005181810389015369,0.004421911914508738,0.970734225035892,1.1037642002795047,5.613508189554939
2010-02-24,0.08938340096280119,5.332565275556487,13.48417937047025,13.790814660766355,0.006154126978024815,0.004390611499234374,0.9722284967074042,1.31081350534002,5.623738260725159
2010-02-25,0.08909098789958288,5.332365845568303,13.488755314153055,13.790207240432101,0.006721061812838163,0.0043668954615292115,0.9738091859153519,1.4315202536619465,5.6259249572695955
2010-02-26,0.09109041107363174,5.333150252420136,13.50182350159297,13.78948621281673,0.00997738774733958,0.004347667254919737,0.9756856666059629,2.125013025735037,5.585495848931687
2010-02-27,0.09329087168948667,5.334060437106409,13.515451752746085,13.78864643503595,0.010516988524125033,0.004351558386609293,0.9778714028400132,2.239807484901103,5.541862003290622
